Country,Country (totalpopulation),Country Code,Country Name,Country1,Region,Year,Year (Gdptotal),Year (totalpopulation),Year1,CO2 (kt),CO2 Per Capita (metric tons),current GDP,Energy use (kg of oil equivalent per capita),Population Total
Papua New Guinea,Papua New Guinea,PNG,Papua New Guinea,Papua New Guinea,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,3487.317,0.616865701,2999511040,,6098621
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",PRK,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,76108.585,3.273761678,,838.3036226,23339453
French Polynesia,French Polynesia,PYF,French Polynesia,French Polynesia,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,737.067,3.008043847,,,248972
Singapore,Singapore,SGP,Singapore,Singapore,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,47230.96,11.310231205,92537752709,5065.984507,4175950
Solomon Islands,Solomon Islands,SLB,Solomon Islands,Solomon Islands,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,172.349,0.396302079,356507824,,435432
Thailand,Thailand,THA,Thailand,Thailand,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,215975.299,3.367423073,134301000000,1283.933139,64069087
Timor-Leste,Timor-Leste,TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,161.348,0.180309934,469461100,,922694
Tonga,Tonga,TON,Tonga,Tonga,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,102.676,1.037078935,182763673,,99022
Tuvalu,Tuvalu,TUV,Tuvalu,Tuvalu,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,,,15450994,,9596
Vietnam,Vietnam,VNM,Vietnam,Vietnam,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,70806.103,0.89022065,35064105501,410.1504534,81534407
Vanuatu,Vanuatu,VUT,Vanuatu,Vanuatu,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,84.341,0.434843806,262596598,,193920
Samoa,Samoa,WSM,Samoa,Samoa,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,143.013,0.809849823,288078881,,176407
Indonesia,Indonesia,IDN,Indonesia,Indonesia,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,316792.13,1.437952342,234772000000,752.1128926,220309469
Japan,Japan,JPN,Japan,Japan,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,1237344.809,9.688100417,4445660000000,3953.184508,127718000
Cambodia,Cambodia,KHM,Cambodia,Cambodia,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,2379.883,0.184469651,4658246918,320.0654814,12856163
Kiribati,Kiribati,KIR,Kiribati,Kiribati,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,40.337,0.453775368,90231857,,88835
"Korea, Rep.","Korea, Rep.",KOR,"Korea, Rep.","Korea, Rep.",East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,466215.046,9.741365604,702717000000,4233.487325,47892330
Lao PDR,Lao PDR,LAO,Lao PDR,Lao PDR,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,1129.436,0.202444057,2023324407,,5576640
"Macao SAR, China","Macao SAR, China",MAC,"Macao SAR, China","Macao SAR, China",East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,1536.473,3.408673023,8195033162,,460165
Marshall Islands,Marshall Islands,MHL,Marshall Islands,Marshall Islands,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,84.341,1.618363235,131398500,,53456
Myanmar,Myanmar,MMR,Myanmar,Myanmar,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,9845.895,0.200315418,10467109978,292.2470797,48148902
Mongolia,Mongolia,MNG,Mongolia,Mongolia,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,8034.397,3.254050453,1595297356,1022.937813,2468762
Northern Mariana Islands,Northern Mariana Islands,MNP,Northern Mariana Islands,Northern Mariana Islands,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,,,1239000000,,57947
Malaysia,Malaysia,MYS,Malaysia,Malaysia,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,160266.235,6.444308539,110202000000,2281.316447,24698819
New Caledonia,New Caledonia,NCL,New Caledonia,New Caledonia,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,2750.25,12.230508565,,,225296
New Zealand,New Zealand,NZL,New Zealand,New Zealand,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,33938.085,8.42721618,88250885550,4197.593862,4027200
Philippines,Philippines,PHL,Philippines,Philippines,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,71532.169,0.862126962,87039145965,468.5470017,83051971
Palau,Palau,PLW,Palau,Palau,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,190.684,9.679390863,153963200,,19809
Papua New Guinea,Papua New Guinea,PNG,Papua New Guinea,Papua New Guinea,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,3945.692,0.680811606,3536411824,,6223377
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",PRK,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,77777.07,3.316836376,,850.7559501,23542426
French Polynesia,French Polynesia,PYF,French Polynesia,French Polynesia,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,799.406,3.216459587,,,252703
Singapore,Singapore,SGP,Singapore,Singapore,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,31132.83,7.566013727,97645448284,6216.739177,4114826
Solomon Islands,Solomon Islands,SLB,Solomon Islands,Solomon Islands,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,179.683,0.402558967,352522682,,447017
Thailand,Thailand,THA,Thailand,Thailand,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,232198.107,3.582350264,152281000000,1380.501503,64549866
Timor-Leste,Timor-Leste,TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,161.348,0.173598686,490400300,,947108
Tonga,Tonga,TON,Tonga,Tonga,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,117.344,1.178081642,202246980,,99589
Tuvalu,Tuvalu,TUV,Tuvalu,Tuvalu,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,,,18231079,,9726
Vietnam,Vietnam,VNM,Vietnam,Vietnam,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,78767.16,0.978870449,39552513316,426.6101523,82301656
Vanuatu,Vanuatu,VUT,Vanuatu,Vanuatu,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,80.674,0.405472374,314471328,,198959
Samoa,Samoa,WSM,Samoa,Samoa,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,150.347,0.846181554,338838639,,177484
Indonesia,Indonesia,IDN,Indonesia,Indonesia,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,337635.358,1.512238393,256837000000,791.0908132,223285676
Japan,Japan,JPN,Japan,Japan,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,1259328.474,9.856908399,4815150000000,4078.210542,127761000
Cambodia,Cambodia,KHM,Cambodia,Cambodia,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,2445.889,0.186533458,5337833248,259.3862963,13066469
Kiribati,Kiribati,KIR,Kiribati,Kiribati,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,44.004,0.485990392,102367039,88.39876684,90499
"Korea, Rep.","Korea, Rep.",KOR,"Korea, Rep.","Korea, Rep.",East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,482276.506,10.039183575,793175000000,4332.667741,48082519
Lao PDR,Lao PDR,LAO,Lao PDR,Lao PDR,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,1422.796,0.251426515,2366398120,,5662208
"Macao SAR, China","Macao SAR, China",MAC,"Macao SAR, China","Macao SAR, China",East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,1727.157,3.766323796,10585624891,,471597
Marshall Islands,Marshall Islands,MHL,Marshall Islands,Marshall Islands,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,88.008,1.690056458,133806400,532.3445187,54476
Myanmar,Myanmar,MMR,Myanmar,Myanmar,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,12434.797,0.250788767,10567354056,305.6912743,48564484
Mongolia,Mongolia,MNG,Mongolia,Mongolia,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,8551.444,3.42520711,1992066808,1041.696193,2496391
Northern Mariana Islands,Northern Mariana Islands,MNP,Northern Mariana Islands,Northern Mariana Islands,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,,,1210000000,,57246
Malaysia,Malaysia,MYS,Malaysia,Malaysia,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,167332.544,6.605572882,124749000000,2405.4822,25190652
New Caledonia,New Caledonia,NCL,New Caledonia,New Caledonia,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,2552.232,11.179437312,,,228750
New Zealand,New Zealand,NZL,New Zealand,New Zealand,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,34759.493,8.503851498,103905000000,4239.645749,4087500
Philippines,Philippines,PHL,Philippines,Philippines,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,74066.066,0.875524233,95001994600,457.9049795,84710542
Palau,Palau,PLW,Palau,Palau,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,187.017,9.442918455,165186200,,19867
Papua New Guinea,Papua New Guinea,PNG,Papua New Guinea,Papua New Guinea,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,4488.408,0.755618136,3927157867,,6354245
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",PRK,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,79482.225,3.362292388,,863.6739278,23732731
French Polynesia,French Polynesia,PYF,French Polynesia,French Polynesia,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,788.405,3.130939474,,,255992
Singapore,Singapore,SGP,Singapore,Singapore,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,28474.255,6.833825574,115035000000,7370.652877,4166664
Solomon Islands,Solomon Islands,SLB,Solomon Islands,Solomon Islands,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,179.683,0.392457207,397611127,126.4886956,458539
Thailand,Thailand,THA,Thailand,Thailand,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,252344.605,3.858213428,172896000000,1481.572598,64995299
Timor-Leste,Timor-Leste,TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,176.016,0.18284831,440732900,59.67735131,971893
Tonga,Tonga,TON,Tonga,Tonga,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,110.01,1.09761938,230657957,568.760103,100218
Tuvalu,Tuvalu,TUV,Tuvalu,Tuvalu,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,,,21534932,,9869
Vietnam,Vietnam,VNM,Vietnam,Vietnam,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,90549.231,1.111901201,45427854693,469.1355715,83062821
Vanuatu,Vanuatu,VUT,Vanuatu,Vanuatu,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,55.005,0.269442158,364996869,146.9673292,204127
Samoa,Samoa,WSM,Samoa,Samoa,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,161.348,0.902424019,420320176,313.567389,178590
Indonesia,Indonesia,IDN,Indonesia,Indonesia,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,341991.754,1.511534344,285869000000,794.4100006,226289470
Japan,Japan,JPN,Japan,Japan,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,1237623.501,9.686111315,4755410000000,4062.979049,127773000
Cambodia,Cambodia,KHM,Cambodia,Cambodia,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,2775.919,0.20840142,6293046162,258.8576331,13273354
Kiribati,Kiribati,KIR,Kiribati,Kiribati,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,62.339,0.675183312,112133944,86.65041971,92325
"Korea, Rep.","Korea, Rep.",KOR,"Korea, Rep.","Korea, Rep.",East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,462922.08,9.616547001,934901000000,4364.219091,48184561
Lao PDR,Lao PDR,LAO,Lao PDR,Lao PDR,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,1433.797,0.249572499,2735558726,,5751676
"Macao SAR, China","Macao SAR, China",MAC,"Macao SAR, China","Macao SAR, China",East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,1837.167,3.924321103,12092222042,,482858
Marshall Islands,Marshall Islands,MHL,Marshall Islands,Marshall Islands,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,84.341,1.620135234,141922500,524.8108871,55258
Myanmar,Myanmar,MMR,Myanmar,Myanmar,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,11613.389,0.232338857,11986972419,304.3126277,48949924
Mongolia,Mongolia,MNG,Mongolia,Mongolia,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,8646.786,3.422508368,2523471532,1185.681817,2526424
Northern Mariana Islands,Northern Mariana Islands,MNP,Northern Mariana Islands,Northern Mariana Islands,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,,,1061000000,,56542
Malaysia,Malaysia,MYS,Malaysia,Malaysia,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,177372.79,6.875947332,143534000000,2558.495631,25690611
New Caledonia,New Caledonia,NCL,New Caledonia,New Caledonia,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,2838.258,12.245535618,,,232250
New Zealand,New Zealand,NZL,New Zealand,New Zealand,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,33919.75,8.205266214,114720000000,4095.143085,4133900
Philippines,Philippines,PHL,Philippines,Philippines,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,74832.469,0.868716929,107420000000,450.078742,86326250
Palau,Palau,PLW,Palau,Palau,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,190.684,9.578741146,190452900,,19781
Papua New Guinea,Papua New Guinea,PNG,Papua New Guinea,Papua New Guinea,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,4385.732,0.720519213,4865892972,,6494903
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",PRK,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,83013.546,3.486012537,,892.5578959,23904167
French Polynesia,French Polynesia,PYF,French Polynesia,French Polynesia,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,850.744,3.337769338,,,258780
Singapore,Singapore,SGP,Singapore,Singapore,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,30359.093,7.116921432,127808000000,5055.96632,4265762
Solomon Islands,Solomon Islands,SLB,Solomon Islands,Solomon Islands,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,179.683,0.382869599,476898764,123.4257892,469918
Thailand,Thailand,THA,Thailand,Thailand,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,256169.286,3.889368866,189319000000,1513.470037,65416189
Timor-Leste,Timor-Leste,TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,176.016,0.179754718,462261800,58.28354947,995135
Tonga,Tonga,TON,Tonga,Tonga,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,113.677,1.127099486,261797595,564.8877657,100905
Tuvalu,Tuvalu,TUV,Tuvalu,Tuvalu,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,,,21839099,,10000
Vietnam,Vietnam,VNM,Vietnam,Vietnam,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,98143.588,1.191177164,57633255618,492.0724513,83832661
Vanuatu,Vanuatu,VUT,Vanuatu,Vanuatu,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,55.005,0.262710448,394962552,143.3472539,209282
Samoa,Samoa,WSM,Samoa,Samoa,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,168.682,0.937497221,465568018,317.147674,179727
Indonesia,Indonesia,IDN,Indonesia,Indonesia,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,345119.705,1.505337668,364571000000,802.3545286,229318262
Japan,Japan,JPN,Japan,Japan,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,1230898.223,9.62737359,4530380000000,4053.883437,127854000
Cambodia,Cambodia,KHM,Cambodia,Cambodia,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,2999.606,0.221776426,7274595707,254.4461377,13477709
Kiribati,Kiribati,KIR,Kiribati,Kiribati,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,69.673,0.739181175,110234940,105.9962053,94343
"Korea, Rep.","Korea, Rep.",KOR,"Korea, Rep.","Korea, Rep.",East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,470655.783,9.72993278,1053220000000,4412.527118,48438292
Lao PDR,Lao PDR,LAO,Lao PDR,Lao PDR,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,1580.477,0.270683528,3452882514,,5846074
"Macao SAR, China","Macao SAR, China",MAC,"Macao SAR, China","Macao SAR, China",East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,1631.815,3.401542124,14789661809,,493799
Marshall Islands,Marshall Islands,MHL,Marshall Islands,Marshall Islands,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,91.675,1.760272657,145474100,537.9525526,55767
Myanmar,Myanmar,MMR,Myanmar,Myanmar,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,12610.813,0.250435369,14502553710,306.4233723,49301050
Mongolia,Mongolia,MNG,Mongolia,Mongolia,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,9497.53,3.712170957,3414055566,1331.883857,2558856
Northern Mariana Islands,Northern Mariana Islands,MNP,Northern Mariana Islands,Northern Mariana Islands,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,,,990000000,,55882
Malaysia,Malaysia,MYS,Malaysia,Malaysia,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,170647.512,6.497627846,162691000000,2522.330905,26201961
New Caledonia,New Caledonia,NCL,New Caledonia,New Caledonia,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,2779.586,11.812242366,,,235750
New Zealand,New Zealand,NZL,New Zealand,New Zealand,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,33553.05,8.018221574,111609000000,4047.318023,4184600
Philippines,Philippines,PHL,Philippines,Philippines,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,67692.82,0.772811732,127653000000,438.8435484,87888675
Palau,Palau,PLW,Palau,Palau,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,201.685,10.078203078,192382400,,19540
Papua New Guinea,Papua New Guinea,PNG,Papua New Guinea,Papua New Guinea,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,4308.725,0.690926208,8355006711,,6646895
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",PRK,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,84557.353,3.527647741,,895.8542023,24054864
French Polynesia,French Polynesia,PYF,French Polynesia,French Polynesia,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,850.744,3.300898999,,,261010
Singapore,Singapore,SGP,Singapore,Singapore,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,30799.133,6.997632098,148630000000,5264.398658,4401365
Solomon Islands,Solomon Islands,SLB,Solomon Islands,Solomon Islands,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,179.683,0.373782025,538668769,122.6412349,481078
Thailand,Thailand,THA,Thailand,Thailand,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,264181.681,3.992198458,221758000000,1533.995423,65812536
Timor-Leste,Timor-Leste,TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,179.683,0.1803952,453796000,58.04618509,1016432
Tonga,Tonga,TON,Tonga,Tonga,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,128.345,1.264395559,292232127,560.4389122,101706
Tuvalu,Tuvalu,TUV,Tuvalu,Tuvalu,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,,,22902861,,10120
Vietnam,Vietnam,VNM,Vietnam,Vietnam,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,102745.673,1.233275634,66371664817,499.5559313,84617540
Vanuatu,Vanuatu,VUT,Vanuatu,Vanuatu,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,47.671,0.222102639,439376794,144.6097868,214370
Samoa,Samoa,WSM,Samoa,Samoa,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,176.016,0.972077406,505832440,315.1330193,180876
Indonesia,Indonesia,IDN,Indonesia,Indonesia,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,375544.804,1.616659186,432217000000,788.0726283,232374245
Japan,Japan,JPN,Japan,Japan,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,1250758.695,9.771475965,4515260000000,4012.654245,128001000
Cambodia,Cambodia,KHM,Cambodia,Cambodia,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,3483.65,0.253749445,8639235842,254.2458817,13679962
Kiribati,Kiribati,KIR,Kiribati,Kiribati,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,51.338,0.533049528,132671743,113.9577528,96527
"Korea, Rep.","Korea, Rep.",KOR,"Korea, Rep.","Korea, Rep.",East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,495675.724,10.199581741,1172610000000,4564.98783,48683638
Lao PDR,Lao PDR,LAO,Lao PDR,Lao PDR,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,938.752,0.158048796,4222962988,,5944948
"Macao SAR, China","Macao SAR, China",MAC,"Macao SAR, China","Macao SAR, China",East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,1543.807,3.131314627,18340447243,,504511
Marshall Islands,Marshall Islands,MHL,Marshall Islands,Marshall Islands,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,99.009,1.899052478,153884600,570.9086368,56051
Myanmar,Myanmar,MMR,Myanmar,Myanmar,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,12636.482,0.249246107,20182477481,315.8789415,49621475
Mongolia,Mongolia,MNG,Mongolia,Mongolia,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,10091.584,3.892192769,4234999823,1376.434371,2593820
Northern Mariana Islands,Northern Mariana Islands,MNP,Northern Mariana Islands,Northern Mariana Islands,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,,,938000000,,55219
Malaysia,Malaysia,MYS,Malaysia,Malaysia,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,188124.434,7.037791323,193548000000,2708.46867,26720370
New Caledonia,New Caledonia,NCL,New Caledonia,New Caledonia,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,2944.601,12.325560272,,,239250
New Zealand,New Zealand,NZL,New Zealand,New Zealand,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,33648.392,7.96637909,137320000000,4054.495004,4223800
Philippines,Philippines,PHL,Philippines,Philippines,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,69669.333,0.783104987,155980000000,432.2646121,89405482
Palau,Palau,PLW,Palau,Palau,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,209.019,10.389651059,198897700,,19158
Papua New Guinea,Papua New Guinea,PNG,Papua New Guinea,Papua New Guinea,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,6120.223,0.958160743,9545177005,,6808514
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",PRK,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,70369.73,2.918459295,,756.8111252,24188331
French Polynesia,French Polynesia,PYF,French Polynesia,French Polynesia,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,843.41,3.239386851,,,262721
Singapore,Singapore,SGP,Singapore,Singapore,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,18195.654,3.965405127,180942000000,4677.204306,4588599
Solomon Islands,Solomon Islands,SLB,Solomon Islands,Solomon Islands,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,190.684,0.387510034,620230005,130.0464103,492132
Thailand,Thailand,THA,Thailand,Thailand,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,265061.761,3.994687144,262942000000,1590.075843,66182067
Timor-Leste,Timor-Leste,TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,183.35,0.180962382,542795300,58.85803827,1036392
Tonga,Tonga,TON,Tonga,Tonga,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,113.677,1.112636906,298513956,565.4068492,102581
Tuvalu,Tuvalu,TUV,Tuvalu,Tuvalu,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,,,27030374,,10221
Vietnam,Vietnam,VNM,Vietnam,Vietnam,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,113930.023,1.352790931,77414425532,532.4878224,85419591
